X,Y,Psi,Time
1.33362245634321,2.25265240823443,0.931233342922161,47.950000762939
1.33661323343823,2.25667300071221,0.932808162689844,48
1.3394667946962,2.26052177177686,0.93242170955214,48.049999237061
1.34225899399351,2.26428473980853,0.930830549423445,48.099998474121
1.34502291988281,2.26799724575383,0.928907776453622,48.150001525879
1.34791444246137,2.27186558919221,0.928552370946491,48.200000762939
1.35075014375011,2.27565644340402,0.930536123433377,48.25
1.35363340470949,2.27952686069246,0.929745021153055,48.299999237061
1.35659464670766,2.2834954007129,0.928084974539245,48.349998474121
1.35922239449777,2.28700483518034,0.924912335688058,48.400001525879
1.36226440745176,2.2910407807444,0.924629061854237,48.450000762939
1.36549339687546,2.29532227076827,0.920626233799166,48.5
1.36838659890986,2.29912674863748,0.918595862469664,48.549999237061
1.37143139550749,2.30311374213279,0.916854212462935,48.599998474121
1.37398256489004,2.30644232356771,0.916380089694668,48.650001525879
1.37687595707934,2.31021370778219,0.916469872174014,48.700000762939
1.38028954826344,2.31466397124835,0.916555885634804,48.75
1.38358837405532,2.31896538234303,0.9163593962,48.799999237061
1.38697163647733,2.32337509763165,0.915955042791751,48.849998474121
1.39009886520738,2.32744768990994,0.912921482044742,48.900001525879
1.39329946812311,2.33158976442659,0.912471493818106,48.950000762939
1.39676681707251,2.3360728784835,0.913760850834635,49
1.39971595406032,2.33989614577625,0.916767360834317,49.049999237061
1.40253932444194,2.34357921283142,0.915208313036089,49.099998474121
1.40518355676152,2.34701748039995,0.917674230713454,49.150001525879
1.40834885088268,2.35115434904898,0.914397765263268,49.200000762939
1.4118380093832,2.35568366348649,0.913324999388319,49.25
1.41521242671488,2.36005432475918,0.910573639349083,49.299999237061
1.41796025991299,2.36359324092329,0.908808287723563,49.349998474121
1.42090107013505,2.3673669195613,0.908187745456679,49.400001525879
1.42386815874619,2.37116944979733,0.904649980619674,49.450000762939
1.42701436369459,2.37517225114393,0.906472048463875,49.5
1.4300411411837,2.37903758474111,0.906009929429731,49.549999237061
1.43274069391245,2.3824817572361,0.904945967110474,49.599998474121
1.43555174310464,2.38606033181337,0.904946020271541,49.650001525879
1.43852141522167,2.38984083993588,0.907687928561705,49.700000762939
1.44149549742471,2.39364840751132,0.910140846718023,49.75
1.44498167327885,2.3981342211461,0.91304340949733,49.799999237061
1.44806454546862,2.40212493951345,0.910244440413904,49.849998474121
1.45123900535409,2.40621052815198,0.908754487043813,49.900001525879
1.45450732457845,2.41040400444444,0.908765030220312,49.950000762939
1.45769508213901,2.41449420357192,0.907820053692141,50
1.4608189625841,2.41849463971753,0.906453593349098,50.049999237061
1.46400067961403,2.42255768373369,0.904911502086602,50.099998474121
1.46675847524575,2.42606821539123,0.9048288183207,50.150001525879
1.47002734850987,2.43022861435178,0.90733449431193,50.200000762939
1.47295932482496,2.43397954238455,0.902377540205343,50.25
1.47602648307276,2.43786357624662,0.906858238046859,50.299999237061
1.47891698833702,2.44155782218415,0.905059099782585,50.349998474121
1.48186402642861,2.44531038976088,0.904404007253264,50.400001525879
1.48465473563562,2.44885910990644,0.901031727746434,50.450000762939
1.48797771466657,2.45305547351287,0.901206654010133,50.5
1.49079263149181,2.45661151794903,0.905804015731009,50.549999237061
1.49435353202996,2.46115269824515,0.907451497000112,50.599998474121
1.49714752427463,2.46472796293201,0.909291716555385,50.650001525879
1.4996879430805,2.4679911074636,0.909925271852736,50.700000762939
1.50283660119384,2.47204082026678,0.909350158753208,50.75
1.50591183747355,2.47599140920031,0.911889794808132,50.799999237061
1.50863454417021,2.47950750864782,0.911252795538989,50.849998474121
1.51151107798761,2.48321737605272,0.910338639121997,50.900001525879
1.51424226745431,2.4867331509676,0.906746071216028,50.950000762939
1.51736180178449,2.49071918899875,0.902662742897181,51
1.52054739061268,2.49475556135039,0.903487085405548,51.049999237061
1.52336130725534,2.49832704811263,0.90494945945374,51.099998474121
1.52619117802559,2.50192960918775,0.905385856182071,51.150001525879
1.52886858101972,2.50534113517567,0.907851331232336,51.200000762939
1.53179870452394,2.50909368845408,0.908462693621385,51.25
1.53463453137553,2.51273005865963,0.908608441422005,51.299999237061
1.53787528908065,2.51688691940667,0.906903065587251,51.349998474121
1.54116451056448,2.52109113784838,0.902072415112577,51.400001525879
1.54423460609496,2.52497645327262,0.903805169644302,51.450000762939
1.54742586376806,2.52902952121305,0.904824063892706,51.5
1.55057205875681,2.53303374444273,0.904904859153053,51.549999237061
1.55389909933999,2.53726883766161,0.908793710615371,51.599998474121
1.55654562601596,2.54066478645341,0.909116216784865,51.650001525879
1.55958426171267,2.54456647315868,0.905326604364091,51.700000762939
1.56268555574554,2.54851763573511,0.907659047402519,51.75
1.56522478505156,2.55176828953036,0.906204968213118,51.799999237061
1.56796937920768,2.55527133425295,0.907583532688043,51.849998474121
1.57084872137702,2.55895681777081,0.907644774335161,51.900001525879
1.57394899295436,2.5629255861862,0.90811948993488,51.950000762939
1.57708764143555,2.56694741628082,0.909995766859799,52
1.57960448981298,2.57018498468549,0.913623046455083,52.049999237061
1.58274237600293,2.57425178788605,0.913719664916321,52.099998474121
1.58590367146129,2.5783497488536,0.913614355473071,52.150001525879
1.58890173790563,2.58223527126585,0.91487111151057,52.200000762939
1.59180928898924,2.58601329252268,0.910314932931365,52.25
1.59480426438349,2.58986844218086,0.912622414502237,52.299999237061
1.59812613066236,2.59416479389825,0.916305781905448,52.349998474121
1.60125177589669,2.59823828091278,0.914898030199401,52.400001525879
1.60461259537395,2.60260551445332,0.915603443350127,52.450000762939
1.6074571492989,2.60630728398443,0.914302106526958,52.5
1.61050234528044,2.61025950379885,0.915112584642418,52.549999237061
1.61351231871423,2.61417256548769,0.913051569111627,52.599998474121
1.61621042702239,2.61766527336619,0.91525658425184,52.650001525879
1.61884865282999,2.62109607342002,0.914855645933425,52.700000762939
1.62178225384329,2.62490782153236,0.915950004570749,52.75
1.62463731144932,2.62862592637545,0.918218355855157,52.799999237061
1.62746117128471,2.63232072289262,0.923480788644263,52.849998474121
1.63064173525165,2.63652794511342,0.922892228132602,52.900001525879
1.63340517569491,2.64017893108138,0.9235049227082,52.950000762939
1.63591670566973,2.64350132766274,0.921422097654432,53
1.63905425833368,2.64763394162081,0.92284160163149,53.049999237061
1.64212178727776,2.65168625510018,0.922575516123918,53.099998474121
1.64499155679152,2.65547522596712,0.925779973692663,53.150001525879
1.64783989251785,2.65926104241946,0.926654698533187,53.200000762939
1.65070513890188,2.66307627737503,0.924458297045773,53.25
1.65357925014555,2.6668858620256,0.922405569444225,53.299999237061
1.65646491985382,2.6706944810045,0.923818973221831,53.349998474121
1.65915795982839,2.67425931621379,0.922037441292726,53.400001525879
1.661911075718,2.67789020787327,0.921062538509789,53.450000762939
1.66498952491326,2.6819419481969,0.923722630548911,53.5
1.66781453151898,2.68568072150982,0.925774614263192,53.549999237061
1.67050092090247,2.68925124993351,0.925506358947179,53.599998474121
1.67298087779388,2.69254556539423,0.926068881255925,53.650001525879
1.67606866020837,2.6966521072763,0.929258775760636,53.700000762939
1.67913377259189,2.70075568581906,0.928767505596044,53.75
1.68223179079095,2.70489907160807,0.929865632841853,53.799999237061
1.68526700918867,2.70896777563294,0.931656974585178,53.849998474121
1.68826422768923,2.71300059389834,0.928651402457454,53.900001525879
1.69107298531066,2.71675620432749,0.928509446473274,53.950000762939
1.69413861618145,2.72085406886164,0.930224246798245,54
1.69707640042951,2.72479511068231,0.928677730589177,54.049999237061
1.69980888324169,2.7284489340729,0.931824427538778,54.099998474121
1.7026599119175,2.73228639300112,0.933249145111288,54.150001525879
1.70579306114,2.73651615874635,0.932430971278789,54.200000762939
1.70874823930478,2.74049884586981,0.934250436869238,54.25
1.7117923495905,2.74461702342966,0.935046105103429,54.299999237061
1.71477346645192,2.7486567016301,0.935469179423703,54.349998474121
1.71769480905177,2.75261888787521,0.935381429494361,54.400001525879
1.72049337130191,2.75641385119469,0.935328153348258,54.450000762939
1.72337171068269,2.76031656022544,0.934391378831117,54.5
1.72630643140175,2.76428792264998,0.936687288701016,54.549999237061
1.72946812828372,2.76858705280867,0.936017463145145,54.599998474121
1.73225479559054,2.77237092205911,0.935426999497264,54.650001525879
1.73492569487832,2.77599311479648,0.933844429374485,54.700000762939
1.73762460730306,2.77964119723628,0.932164237929995,54.75
1.74088341780859,2.78403064186536,0.930965352228078,54.799999237061
1.74395128650609,2.7881525637686,0.930731643973997,54.849998474121
1.74709306558084,2.79237173095233,0.926580719985159,54.900001525879
1.74997602998037,2.79620996706227,0.926489053330133,54.950000762939
1.75272001544852,2.79986247621587,0.927143826450279,55
1.75560513631633,2.80370809099857,0.92577023257601,55.049999237061
1.75846466401086,2.80750870600052,0.925277134046557,55.099998474121
1.76165655775192,2.81174671923283,0.922098283999734,55.150001525879
1.7647206479617,2.81578824386012,0.922356013671784,55.200000762939
1.76743860147846,2.81937513520111,0.920335953738669,55.25
1.77003806601417,2.82279129811034,0.916207629372258,55.299999237061
1.77271321995921,2.82627697536274,0.917896994479558,55.349998474121
1.77542827902831,2.82982704947506,0.92200347227851,55.400001525879
1.77840242960735,2.8337491715629,0.922918387282145,55.450000762939
1.78131145781925,2.83759271325506,0.9230512872618,55.5
1.78390703855722,2.84102306104689,0.925691399318128,55.549999237061
1.78642264092013,2.8443660142966,0.924259256424301,55.599998474121
1.78910024647909,2.84791366515625,0.924308560210373,55.650001525879
1.79141768914726,2.85098443878203,0.925749058473906,55.700000762939
1.79335716878435,2.85356209891491,0.922342676518828,55.75
1.79592388411862,2.8569493069254,0.922072650334721,55.799999237061
1.79851108217433,2.86036163072131,0.918692313774509,55.849998474121
1.80058370914762,2.86307616436896,0.919700175930911,55.900001525879
1.80275325343435,2.86592357648012,0.916598347750337,55.950000762939
1.80494508061061,2.86878179919171,0.916746514012325,56
1.80712758012638,2.8716287317339,0.916988462859145,56.049999237061
1.8091387841371,2.87425353514152,0.916694657247868,56.099998474121
1.81126046331773,2.8770208341901,0.91609147512682,56.150001525879
1.81327704397966,2.87964777054148,0.915832925117487,56.200000762939
1.81512706701238,2.88205644791754,0.918378090931423,56.25
1.81730881879813,2.88491204232742,0.916894372801936,56.299999237061
1.8190879130862,2.88723346906552,0.919472561630649,56.349998474121
1.82069048004367,2.88933576063579,0.918062049633681,56.400001525879
1.82222432418833,2.8913420239274,0.920182474099061,56.450000762939
1.82405760798079,2.8937505206734,0.918479482978134,56.5
1.82557881556611,2.89574197772673,0.918997144977254,56.549999237061
1.82711960710817,2.89776123874199,0.91811594380589,56.599998474121
1.82890647081463,2.90009871189842,0.915395434018926,56.650001525879
1.83051361580283,2.90218927506915,0.907751018827049,56.700000762939
1.83225034935669,2.90441301670662,0.900336277712045,56.75
1.833841859915,2.90641995747205,0.899184223473807,56.799999237061
1.83540351252928,2.90838459322634,0.894338966074169,56.849998474121
1.83657662204417,2.90984583144764,0.88791460443274,56.900001525879
1.83794853188361,2.91153238735368,0.883026682616801,56.950000762939
1.83921696225986,2.91307625374591,0.876836337028063,57
1.84041462165552,2.91451572152511,0.870520703321119,57.049999237061
1.841864308086,2.91623588743836,0.866094222908957,57.099998474121
1.84330061925928,2.91792495307653,0.856645168912018,57.150001525879
1.84455828463091,2.91937592816984,0.850793726175934,57.200000762939
1.84609803403643,2.92113148361563,0.844981600932041,57.25
1.84762250004778,2.92284936901555,0.842896702301983,57.299999237061
1.8489709369854,2.92436252492568,0.840300663374639,57.349998474121
1.8507660053261,2.92636637309615,0.835859752348701,57.400001525879
1.85211623625709,2.92786024385858,0.829313425352272,57.450000762939
1.85340891514228,2.92927175432838,0.824979458500959,57.5
1.85507735156824,2.9310777865884,0.822263284092255,57.549999237061
1.8567628734338,2.93289239984291,0.815527789731021,57.599998474121
1.8584693793971,2.93470496623701,0.811802578618039,57.650001525879
1.86029059348724,2.93662498844772,0.80668209882474,57.700000762939
1.86167425587148,2.93806884055691,0.801794972123459,57.75
1.86284332675481,2.93927689215636,0.792643062869939,57.799999237061
1.86437320540884,2.94082910061235,0.786608453280191,57.849998474121
1.86544992005646,2.9419084246931,0.780566398314447,57.900001525879
1.86660137701562,2.94304880793264,0.779056812848736,57.950000762939
1.86796596395178,2.94439619704746,0.770492290724818,58
1.86931475614726,2.94570536706213,0.760802168660284,58.049999237061
1.87060395208047,2.94693265508472,0.760501575674446,58.099998474121
1.87192266134796,2.94818728377748,0.754732948794392,58.150001525879
1.87285681834971,2.94906583622453,0.742113008089913,58.200000762939
1.874651292279,2.95071131807142,0.73685153281736,58.25
1.87623796584138,2.95215095874843,0.732710643500884,58.299999237061
1.87712817279528,2.95295197671178,0.729514244275209,58.349998474121
1.87797892058189,2.95371258191962,0.725074854698689,58.400001525879
1.87934412218609,2.95492226903687,0.718621254087152,58.450000762939
1.87997743522621,2.95547618457173,0.712035067171425,58.5
1.87938968609939,2.95496891392035,0.701784359179772,58.549999237061
1.87920345102148,2.95481148135483,0.690293410112729,58.599998474121
1.87886084521365,2.95452854737189,0.680125380692091,58.650001525879
1.87845199459664,2.95419784087723,0.671531123990396,58.700000762939
1.87788944605833,2.95375075578479,0.660370732554743,58.75
1.87760666184611,2.95353111753516,0.6546268849755,58.799999237061
1.87653847773198,2.95271125307817,0.64503444136423,58.849998474121
1.87641992002924,2.95262205042951,0.634191268331072,58.900001525879
1.87586599951006,2.95221461207256,0.625707122130477,58.950000762939
1.87581123138057,2.9521750388021,0.615470104570394,59
1.87557454313554,2.95200767834876,0.605842985297787,59.049999237061
1.87533672026941,2.95184292677519,0.593611517380785,59.099998474121
1.8752905177235,2.95181174934688,0.581506201122029,59.150001525879
